x0,y0,v0,x1,y1,v1,x2,y2,v2,x3,y3,v3,x4,y4,v4,x5,y5,v5,x6,y6,v6,x7,y7,v7,x8,y8,v8,x9,y9,v9,x10,y10,v10,Label,Technique
0.3736700415611267,0.4241456091403961,1.0,0.36887046694755554,0.44594964385032654,1.0,0.45050048828125,0.4939175546169281,1.0,0.4449014663696289,0.49491286277770996,1.0,0.45112234354019165,0.5668472647666931,1.0,0.4559113681316376,0.5603408813476562,1.0,0.5908799767494202,0.4695829451084137,1.0,0.5717346668243408,0.4805592894554138,1.0,0.4621274173259735,0.5815644264221191,1.0,0.46239233016967773,0.5785993337631226,1.0,0.6104925870895386,0.6299805641174316,1.0,Sumo_Deadlift,1
0.37447863817214966,0.4241202771663666,1.0,0.36709198355674744,0.4454841613769531,1.0,0.4574132561683655,0.5007275938987732,1.0,0.44790178537368774,0.5016019344329834,1.0,0.45433151721954346,0.5702114701271057,1.0,0.4724951684474945,0.5769168138504028,1.0,0.5904800295829773,0.4727163314819336,1.0,0.5695207715034485,0.4850354790687561,1.0,0.5021113157272339,0.5421856641769409,1.0,0.45988228917121887,0.5786584615707397,1.0,0.6494907736778259,0.5754500031471252,1.0,Sumo_Deadlift,1
0.3748219311237335,0.42522674798965454,1.0,0.36625412106513977,0.44192567467689514,1.0,0.459553986787796,0.5030539035797119,1.0,0.45232731103897095,0.503615140914917,1.0,0.45846495032310486,0.571980357170105,1.0,0.48159703612327576,0.5800459980964661,1.0,0.5894395709037781,0.4727648198604584,1.0,0.5668811798095703,0.4865707755088806,1.0,0.49020737409591675,0.5553873777389526,1.0,0.4598919153213501,0.5785530805587769,1.0,0.6398542523384094,0.572638988494873,1.0,Sumo_Deadlift,1
0.37489038705825806,0.4252917766571045,1.0,0.36530500650405884,0.44207507371902466,1.0,0.4590589106082916,0.5025995969772339,1.0,0.4528347849845886,0.5039178133010864,1.0,0.4579823613166809,0.571781575679779,1.0,0.47929608821868896,0.5795511603355408,1.0,0.5864368677139282,0.4729629456996918,1.0,0.5649257302284241,0.48747071623802185,1.0,0.47991761565208435,0.5591894388198853,1.0,0.4599091708660126,0.5785545110702515,1.0,0.6354072690010071,0.581587553024292,1.0,Sumo_Deadlift,1
0.3747106194496155,0.4251633584499359,1.0,0.3640126585960388,0.4451259970664978,1.0,0.45890963077545166,0.5020663142204285,1.0,0.450670063495636,0.5043095350265503,1.0,0.45716848969459534,0.5698983073234558,1.0,0.4719748795032501,0.577282190322876,1.0,0.5845288038253784,0.47277575731277466,1.0,0.5648804903030396,0.48803576827049255,1.0,0.4776708483695984,0.5628317594528198,1.0,0.45964738726615906,0.5787696242332458,1.0,0.6465778946876526,0.5767821073532104,1.0,Sumo_Deadlift,1
0.3741646111011505,0.42517098784446716,1.0,0.3636378049850464,0.44906148314476013,1.0,0.4587740898132324,0.5016553997993469,1.0,0.44981473684310913,0.5063700079917908,1.0,0.4551343023777008,0.5681769847869873,1.0,0.46592777967453003,0.5760291814804077,1.0,0.5839462876319885,0.47247791290283203,1.0,0.5648506879806519,0.4901258945465088,1.0,0.5195103883743286,0.5362945795059204,1.0,0.46082913875579834,0.5789648294448853,1.0,0.6756189465522766,0.5648881793022156,1.0,Sumo_Deadlift,1
0.3742297887802124,0.4257632791996002,1.0,0.362150102853775,0.4500275254249573,1.0,0.45843926072120667,0.5035190582275391,1.0,0.44398441910743713,0.5082529783248901,1.0,0.45202645659446716,0.5678348541259766,1.0,0.45169100165367126,0.575779914855957,1.0,0.5841484665870667,0.472942590713501,1.0,0.5649964213371277,0.49151554703712463,1.0,0.5113481283187866,0.5404989719390869,1.0,0.45933055877685547,0.578791081905365,1.0,0.6649230718612671,0.5610309839248657,1.0,Sumo_Deadlift,1
0.37429890036582947,0.4286222457885742,1.0,0.36226886510849,0.44976288080215454,1.0,0.45814642310142517,0.5060191750526428,1.0,0.44514864683151245,0.5099974870681763,1.0,0.4523347020149231,0.5728020668029785,1.0,0.45346736907958984,0.5763421654701233,1.0,0.5842066407203674,0.4779070019721985,1.0,0.5642512440681458,0.4920704960823059,1.0,0.49115124344825745,0.5588341951370239,1.0,0.4597474932670593,0.5795416831970215,1.0,0.6604316234588623,0.5686521530151367,1.0,Sumo_Deadlift,1
0.37442678213119507,0.43179717659950256,1.0,0.36407575011253357,0.45100635290145874,1.0,0.45796680450439453,0.5109546184539795,1.0,0.4496798813343048,0.5131090879440308,1.0,0.452173113822937,0.5763188004493713,1.0,0.46701425313949585,0.5833795070648193,1.0,0.5843498706817627,0.4812554717063904,1.0,0.5649341344833374,0.4942711889743805,1.0,0.4688878059387207,0.5749526023864746,1.0,0.4599839746952057,0.5804792642593384,1.0,0.6551746129989624,0.573438823223114,1.0,Sumo_Deadlift,1
0.37450021505355835,0.43565210700035095,1.0,0.3667683005332947,0.45075029134750366,1.0,0.45661699771881104,0.5162245035171509,1.0,0.4494781792163849,0.5134007334709167,1.0,0.45181119441986084,0.5781269073486328,1.0,0.4725463092327118,0.584646999835968,1.0,0.5861467123031616,0.4840751588344574,1.0,0.5666636824607849,0.4950057566165924,1.0,0.462056964635849,0.579346776008606,1.0,0.4602110981941223,0.5811954736709595,1.0,0.6541873812675476,0.5850871801376343,1.0,Sumo_Deadlift,1
0.37453868985176086,0.443073570728302,1.0,0.36995381116867065,0.44777733087539673,1.0,0.45443955063819885,0.5295758247375488,1.0,0.4581199884414673,0.5150660276412964,1.0,0.458823561668396,0.5973147749900818,1.0,0.48124638199806213,0.5878260731697083,1.0,0.586873471736908,0.48738589882850647,1.0,0.571387529373169,0.4944404065608978,1.0,0.4524315297603607,0.5832215547561646,1.0,0.4590616524219513,0.5831617116928101,1.0,0.6341029405593872,0.5913714170455933,1.0,Sumo_Deadlift,1
0.37470829486846924,0.44777169823646545,1.0,0.3712463974952698,0.4451001286506653,1.0,0.4561309218406677,0.5341466665267944,1.0,0.4595550000667572,0.5161908864974976,1.0,0.4639163911342621,0.6078798174858093,1.0,0.4822167158126831,0.5917543172836304,1.0,0.5887279510498047,0.49159306287765503,1.0,0.5741842985153198,0.49438515305519104,1.0,0.4448856711387634,0.5834304690361023,1.0,0.450411319732666,0.5830664038658142,1.0,0.6060895919799805,0.5901552438735962,1.0,Sumo_Deadlift,1
0.3745051324367523,0.4487861096858978,1.0,0.3717321455478668,0.44436782598495483,1.0,0.4440555274486542,0.5422035455703735,1.0,0.45894649624824524,0.5182026624679565,1.0,0.4668322801589966,0.609971284866333,1.0,0.4835610091686249,0.5945165753364563,1.0,0.5918148159980774,0.48993682861328125,1.0,0.5756615996360779,0.49411582946777344,1.0,0.44240739941596985,0.5834940671920776,1.0,0.4477247893810272,0.5725377798080444,1.0,0.6013814806938171,0.5834908485412598,1.0,Sumo_Deadlift,1
0.37388166785240173,0.45010480284690857,1.0,0.3724387288093567,0.4428957998752594,1.0,0.43541792035102844,0.5442951917648315,1.0,0.4543136954307556,0.5189099311828613,1.0,0.46596798300743103,0.6069562435150146,1.0,0.48097530007362366,0.5941453576087952,1.0,0.5916474461555481,0.4901456832885742,1.0,0.5778743028640747,0.4934944212436676,1.0,0.4432148337364197,0.5856194496154785,1.0,0.44895508885383606,0.5732719302177429,1.0,0.5972098708152771,0.5838145017623901,1.0,Sumo_Deadlift,1
0.3727879524230957,0.45211777091026306,1.0,0.3724258840084076,0.44185906648635864,1.0,0.42936187982559204,0.5439582467079163,1.0,0.44451704621315,0.5186026096343994,1.0,0.4628494381904602,0.605106770992279,1.0,0.4739360511302948,0.5923467874526978,1.0,0.5915396809577942,0.4905220568180084,1.0,0.5778757929801941,0.4927894175052643,1.0,0.44335487484931946,0.5857680439949036,1.0,0.44977816939353943,0.5721696019172668,1.0,0.5904217958450317,0.587421178817749,1.0,Sumo_Deadlift,1
0.3723379969596863,0.4551094174385071,1.0,0.372568279504776,0.44174662232398987,1.0,0.42753514647483826,0.5463784337043762,1.0,0.44115912914276123,0.5187429189682007,1.0,0.4548358619213104,0.6032879948616028,1.0,0.46654558181762695,0.5920500755310059,1.0,0.591249406337738,0.492561399936676,1.0,0.5782817006111145,0.492667019367218,1.0,0.44194477796554565,0.58442622423172,1.0,0.4502858817577362,0.5725848078727722,1.0,0.5878908038139343,0.5875027179718018,1.0,Sumo_Deadlift,1
0.3723471462726593,0.4567553400993347,1.0,0.3724671006202698,0.4420628547668457,1.0,0.4277019202709198,0.5532713532447815,1.0,0.44212934374809265,0.5233501195907593,1.0,0.4548724889755249,0.6074151396751404,1.0,0.46543413400650024,0.5945213437080383,1.0,0.5911524891853333,0.49414825439453125,1.0,0.5786932110786438,0.49278029799461365,1.0,0.43255895376205444,0.5836965441703796,1.0,0.4460998773574829,0.5692497491836548,1.0,0.5752723813056946,0.5796471834182739,1.0,Sumo_Deadlift,1
0.37140101194381714,0.4571831226348877,1.0,0.3717515766620636,0.44261202216148376,1.0,0.4252634048461914,0.5552570819854736,1.0,0.4406234323978424,0.5237224102020264,1.0,0.4526512026786804,0.6071218252182007,1.0,0.4569365382194519,0.5935611128807068,1.0,0.5909640192985535,0.49520745873451233,1.0,0.5787225365638733,0.4931550920009613,1.0,0.42942383885383606,0.5831758975982666,1.0,0.444616436958313,0.5667611956596375,1.0,0.5723925828933716,0.5732032060623169,1.0,Sumo_Deadlift,1
0.3701973855495453,0.4573293626308441,1.0,0.37168997526168823,0.44282597303390503,1.0,0.42434021830558777,0.5543394684791565,1.0,0.4399779438972473,0.5237851142883301,1.0,0.45088645815849304,0.6065598726272583,1.0,0.45209798216819763,0.5929897427558899,1.0,0.5904885530471802,0.4959584176540375,1.0,0.5785321593284607,0.49355921149253845,1.0,0.4336651563644409,0.5834662318229675,1.0,0.4452711045742035,0.5675837993621826,1.0,0.5795742869377136,0.5750917196273804,1.0,Sumo_Deadlift,1
0.36952558159828186,0.4568459987640381,1.0,0.37164226174354553,0.4436267018318176,1.0,0.4221038520336151,0.552645206451416,1.0,0.4277595579624176,0.5267206430435181,1.0,0.45005789399147034,0.6076435446739197,1.0,0.4484873414039612,0.5931229591369629,1.0,0.5905470252037048,0.4962081015110016,1.0,0.5784268975257874,0.4943813681602478,1.0,0.44136688113212585,0.5854728817939758,1.0,0.4456593096256256,0.5681089758872986,1.0,0.5833784341812134,0.5879318118095398,1.0,Sumo_Deadlift,1
0.36883264780044556,0.4568997323513031,1.0,0.37183529138565063,0.4442461431026459,1.0,0.41887032985687256,0.5520417094230652,1.0,0.42946815490722656,0.5259150266647339,1.0,0.44790008664131165,0.6089876890182495,1.0,0.44446006417274475,0.592878520488739,1.0,0.59058678150177,0.4968770444393158,1.0,0.5783873200416565,0.4952217638492584,1.0,0.44209110736846924,0.5876487493515015,1.0,0.44589468836784363,0.5735113024711609,1.0,0.5861029028892517,0.5955518484115601,1.0,Sumo_Deadlift,1
